,Result_X,Result_Cov,index
85,-399411.4536978473,0.10569114990761636,0.0
86,-399411.4532236814,0.20569114990761636,0.0
87,-399411.45381489524,0.30569114990761637,0.0
88,-399411.45440610906,0.40569114990761634,0.0
89,-399411.4539319504,0.5056911499076163,0.0
90,-399411.4534577917,0.6056911499076163,0.0
91,-399411.4551142487,0.7056911499076163,0.0
92,-399411.45677070564,0.8056911499076163,0.0
93,-399411.4584271321,0.9056911499076162,0.0
94,-399411.4600835586,1.0056911499076162,0.0
95,-399411.45960947254,1.1056911499076163,0.0
96,-399411.4591353865,1.2056911499076164,0.0
97,-399411.457595952,1.3056911499076165,0.0
98,-399411.45229192456,0.0056893864265853454,1.0
99,-399411.45075249,0.10568938642658535,0.0
100,-399411.4492130215,0.20568938642658535,0.0
101,-399411.44767355296,0.3056893864265854,0.0
102,-399411.4482646117,0.40568938642658536,0.0
103,-399411.44885567046,0.5056893864265853,0.0
104,-399411.44944674923,0.6056893864265853,0.0
105,-399411.450037828,0.7056893864265853,0.0
106,-399411.449563579,0.8056893864265853,0.0
107,-399411.44908933,0.9056893864265853,0.0
108,-399411.44861514826,1.0056893864265852,0.0
109,-399411.44814096653,1.1056893864265853,0.0
110,-399411.4476666775,1.2056893864265854,0.0
111,-399411.4471923884,1.3056893864265855,0.0
112,-399411.45314245514,0.005689386393115849,1.0
113,-399411.4526681493,0.10568938639311586,0.0
114,-399411.4521938435,0.20568938639311585,0.0
115,-399411.4517196429,0.3056893863931158,0.0
116,-399411.4512454423,0.4056893863931158,0.0
117,-399411.4507712555,0.5056893863931158,0.0
118,-399411.45029706863,0.6056893863931158,0.0
119,-399411.44875762734,0.7056893863931157,0.0
120,-399411.44721818605,0.8056893863931157,0.0
121,-399411.4467439822,0.9056893863931157,0.0
122,-399411.44626977836,1.0056893863931158,0.0
123,-399411.4436650556,1.1056893863931159,0.0
124,-399411.4410603329,1.205689386393116,0.0
125,-399411.4416514403,1.305689386393116,0.0
126,-399411.4535653959,0.005689386393102504,1.0
127,-399411.4541565033,0.1056893863931025,0.0
128,-399411.45581275376,0.20568938639310252,0.0
129,-399411.4574690042,0.3056893863931025,0.0
130,-399411.45806002314,0.4056893863931025,0.0
131,-399411.4586510421,0.5056893863931025,0.0
132,-399411.45817674324,0.6056893863931024,0.0
133,-399411.4577024444,0.7056893863931024,0.0
134,-399411.458293383,0.8056893863931024,0.0
135,-399411.4588843216,0.9056893863931024,0.0
136,-399411.45734470873,1.0056893863931025,0.0
137,-399411.45580509584,1.1056893863931025,0.0
138,-399411.4563960489,1.2056893863931026,0.0
139,-399411.45698700193,1.3056893863931027,0.0
140,-399411.4586432128,1.4056893863931028,0.0
141,-399411.4531741761,0.005691150546182878,1.0
142,-399411.45483038697,0.10569115054618289,0.0
143,-399411.45542129484,0.2056911505461829,0.0
144,-399411.4560122027,0.3056911505461829,0.0
145,-399411.4555378317,0.4056911505461829,0.0
146,-399411.4550634607,0.5056911505461829,0.0
147,-399411.4556543697,0.6056911505461828,0.0
148,-399411.45624527876,0.7056911505461828,0.0
149,-399411.4557708654,0.8056911505461828,0.0
150,-399411.455296452,0.9056911505461828,0.0
151,-399411.4558872686,1.0056911505461827,0.0
152,-399411.4564780852,1.1056911505461828,0.0
153,-399411.4570688811,1.205691150546183,0.0
154,-399411.45765967696,1.305691150546183,0.0
155,-399411.45611995,1.405691150546183,0.0
156,-399411.454580223,1.5056911505461832,0.0
157,-399411.7127731001,0.005692681278810327,1.0
158,-399411.7135795589,0.0028517315187442747,1.0
159,-399411.7135830815,0.001902355346158298,1.0
160,-399411.64839859615,0.0014272173116444214,1.0
161,-399411.609144306,0.0011419903436992206,1.0
162,-399411.60653927055,0.10114199034369922,0.0
163,-399411.6039342351,0.20114199034369923,0.0
164,-399411.6034597009,0.30114199034369926,0.0
165,-399411.60298516665,0.40114199034369924,0.0
166,-399411.6014453973,0.5011419903436992,0.0
167,-399411.59990562795,0.6011419903436992,0.0
168,-399411.5994310856,0.7011419903436992,0.0
169,-399411.5989565432,0.8011419903436992,0.0
170,-399411.5984819426,0.9011419903436991,0.0
171,-399411.598007342,1.001141990343699,0.0
172,-399411.5975327312,1.1011419903436992,0.0
173,-399411.59705812036,1.2011419903436993,0.0
174,-399411.5965834702,1.3011419903436994,0.0
175,-399411.59610882,1.4011419903436995,0.0
176,-399411.5945688928,1.5011419903436996,0.0
177,-399411.5930289656,1.6011419903436996,0.0
178,-399411.5936194907,1.7011419903436997,0.0
179,-399411.5942100158,1.8011419903436998,0.0
180,-399411.59693103697,1.9011419903437,0.0
181,-399411.59965205815,2.0011419903437,0.0
182,-399411.6013078106,2.1011419903437,0.0
183,-399411.4532934719,0.005698787238372479,1.0
184,-399411.4549492243,0.10569878723837249,0.0
185,-399411.4555396565,0.20569878723837248,0.0
186,-399411.4561300887,0.3056987872383725,0.0
187,-399411.4556553163,0.4056987872383725,0.0
188,-399411.4551805439,0.5056987872383725,0.0
189,-399411.4557710508,0.6056987872383724,0.0
190,-399411.45636155776,0.7056987872383724,0.0
191,-399411.456951979,0.8056987872383724,0.0
192,-399411.4575424003,0.9056987872383724,0.0
193,-399411.459198149,1.0056987872383725,0.0
194,-399411.4608538977,1.1056987872383726,0.0
195,-399411.4534534843,0.005684905943598177,1.0
196,-399411.4551091333,0.10568490594359818,0.0
197,-399411.4567647824,0.20568490594359817,0.0
198,-399411.4541594277,0.3056849059435982,0.0
199,-399411.4515540731,0.4056849059435982,0.0
200,-399411.45214448386,0.5056849059435982,0.0
201,-399411.45273489464,0.6056849059435981,0.0
202,-399411.4522600605,0.7056849059435981,0.0
203,-399411.4517852264,0.8056849059435981,0.0
204,-399411.45024519024,0.9056849059435981,0.0
205,-399411.44870515406,1.0056849059435982,0.0
206,-399411.4460997687,1.1056849059435983,0.0
207,-399411.4434943833,1.2056849059435983,0.0
208,-399411.4483458717,1.3056849059435984,0.0
209,-399411.4531973601,1.4056849059435985,0.0
210,-399411.4516572748,1.5056849059435986,0.0
211,-399411.4532074508,0.005692681189546904,1.0
212,-399411.4516673655,0.10569268118954692,0.0
213,-399411.45332302526,0.20569268118954692,0.0
214,-399411.454978685,0.30569268118954696,0.0
215,-399411.4566343378,0.40569268118954693,0.0
216,-399411.45828999055,0.5056926811895469,0.0
217,-399411.4567498368,0.6056926811895469,0.0
218,-399411.45520968304,0.7056926811895469,0.0
219,-399411.4558000498,0.8056926811895468,0.0
220,-399411.4563904166,0.9056926811895468,0.0
221,-399411.454850244,1.0056926811895468,0.0
222,-399411.4533100714,1.1056926811895469,0.0
223,-399411.45390044956,1.205692681189547,0.0
224,-399411.45449082775,1.305692681189547,0.0
225,-399411.4536480878,0.0056893864556593655,1.0
226,-399411.4531732348,0.10568938645565937,0.0
227,-399411.45269838185,0.20568938645565937,0.0
228,-399411.4532888129,0.30568938645565935,0.0
229,-399411.4538792439,0.40568938645565933,0.0
230,-399411.4544696612,0.5056893864556593,0.0
231,-399411.45506007853,0.6056893864556593,0.0
232,-399411.4535199797,0.7056893864556593,0.0
233,-399411.4519798809,0.8056893864556592,0.0
234,-399411.45363555907,0.9056893864556592,0.0
235,-399411.4552912372,1.0056893864556593,0.0
236,-399411.4558816736,1.1056893864556594,0.0
237,-399411.45647211,1.2056893864556595,0.0
238,-399411.45599726145,1.3056893864556596,0.0
239,-399411.4555224129,1.4056893864556597,0.0
240,-399411.713127862,0.005691150546172247,1.0
241,-399411.7137884027,0.002851347333077429,1.0
242,-399411.62709423585,0.0019021843735048645,1.0
243,-399411.5838269726,0.0014271210765838484,1.0
244,-399411.58335212286,0.10142712107658386,0.0
245,-399411.58287727315,0.20142712107658386,0.0
246,-399411.582402467,0.30142712107658387,0.0
247,-399411.5819276608,0.40142712107658385,0.0
248,-399411.580387535,0.5014271210765838,0.0
249,-399411.57884740917,0.6014271210765838,0.0
250,-399411.5805030708,0.7014271210765838,0.0
251,-399411.5821587324,0.8014271210765838,0.0
252,-399411.5795533256,0.9014271210765837,0.0
253,-399411.5769479188,1.0014271210765837,0.0
254,-399411.57753827464,1.1014271210765838,0.0
255,-399411.57812863047,1.201427121076584,0.0
256,-399411.5797843107,1.301427121076584,0.0
257,-399411.452911428,0.005689305202572046,1.0
258,-399411.45456710825,0.10568930520257205,0.0
259,-399411.456222788,0.20568930520257206,0.0
260,-399411.4578784678,0.3056893052025721,0.0
261,-399411.45273878204,0.00560942802421041,1.0
262,-399411.4522638832,0.10560942802421042,0.0
263,-399411.45178898436,0.20560942802421042,0.0
264,-399411.4545098831,0.3056094280242104,0.0
265,-399411.4572307818,0.4056094280242104,0.0
266,-399411.4578211653,0.5056094280242104,0.0
267,-399411.45841154887,0.6056094280242104,0.0
268,-399411.4590019031,0.7056094280242103,0.0
269,-399411.4595922573,0.8056094280242103,0.0
270,-399411.4591172844,0.9056094280242103,0.0
271,-399411.4586423115,1.0056094280242103,0.0
272,-399411.4581674213,1.1056094280242104,0.0
273,-399411.45769253105,1.2056094280242104,0.0
274,-399411.45828292856,1.3056094280242105,0.0
275,-399411.4588733261,1.4056094280242106,0.0
276,-399411.4594636996,1.5056094280242107,0.0
277,-399411.4521387791,0.0056926801105872974,1.0
278,-399411.45272915263,0.1056926801105873,0.0
279,-399411.4554501254,0.2056926801105873,0.0
280,-399411.45817109814,0.3056926801105873,0.0
281,-399411.4608920469,0.40569268011058734,0.0
282,-399411.4636129957,0.5056926801105873,0.0
283,-399411.46420348145,0.6056926801105873,0.0
284,-399411.4647939672,0.7056926801105873,0.0
285,-399411.4632539336,0.8056926801105873,0.0
286,-399411.4617139,0.9056926801105872,0.0
287,-399411.46230436384,1.0056926801105872,0.0
288,-399411.4628948277,1.1056926801105873,0.0
289,-399411.46241998754,1.2056926801105874,0.0
290,-399411.45375301427,0.005687331055652121,1.0
291,-399411.4532781741,0.10568733105565213,0.0
292,-399411.4506727615,0.20568733105565212,0.0
293,-399411.44806734886,0.30568733105565216,0.0
294,-399411.4486576521,0.40568733105565213,0.0
295,-399411.4492479553,0.5056873310556521,0.0
296,-399411.4466424549,0.6056873310556521,0.0
297,-399411.4440369545,0.7056873310556521,0.0
298,-399411.44356192596,0.805687331055652,0.0
299,-399411.44308689743,0.905687331055652,0.0
300,-399411.44261192874,1.005687331055652,0.0
301,-399411.44213696005,1.105687331055652,0.0
302,-399411.4437924936,1.2056873310556522,0.0
303,-399411.44544802717,1.3056873310556523,0.0
304,-399411.4460383297,1.4056873310556524,0.0
305,-399411.4466286322,1.5056873310556524,0.0
306,-399411.45169892686,0.0056926812242200035,1.0
307,-399411.4525506578,0.0028517315050449487,1.0
308,-399411.4531409305,0.10285173150504495,0.0
309,-399411.4537312032,0.20285173150504496,0.0
310,-399411.4553867894,0.30285173150504496,0.0
311,-399411.4570423756,0.40285173150504494,0.0
312,-399411.4576327605,0.5028517315050449,0.0
313,-399411.45822314546,0.6028517315050449,0.0
314,-399411.4577481863,0.7028517315050449,0.0
315,-399411.45727322716,0.8028517315050449,0.0
316,-399411.4567982815,0.9028517315050448,0.0
317,-399411.4563233359,1.002851731505045,0.0
318,-399411.4547830953,1.102851731505045,0.0
319,-399411.4532428547,1.202851731505045,0.0
320,-399411.4548984737,1.3028517315050452,0.0
321,-399411.4565540927,1.4028517315050453,0.0
322,-399411.4526667046,0.0056911039387538415,1.0
323,-399411.4530344932,0.002851335633857056,1.0
324,-399411.4525595534,0.10285133563385707,0.0
325,-399411.45208461356,0.20285133563385707,0.0
326,-399411.45160965,0.3028513356338571,0.0
327,-399411.4511346864,0.4028513356338571,0.0
328,-399411.4495944479,0.5028513356338571,0.0
329,-399411.4480542094,0.6028513356338571,0.0
330,-399411.4486444926,0.702851335633857,0.0
331,-399411.4492347758,0.802851335633857,0.0
332,-399411.44875983737,0.902851335633857,0.0
333,-399411.44828489894,1.002851335633857,0.0
334,-399411.4467447254,1.1028513356338572,0.0
335,-399411.44520455186,1.2028513356338573,0.0
336,-399411.4425991008,1.3028513356338574,0.0
337,-399411.45319728606,0.0056893323908228126,1.0
338,-399411.4534519583,0.002850890875601835,1.0
339,-399411.4519117447,0.10285089087560184,0.0
340,-399411.45037153113,0.20285089087560185,0.0
341,-399411.4477659702,0.30285089087560185,0.0
342,-399411.44516040926,0.4028508908756019,0.0
343,-399411.4446853768,0.5028508908756019,0.0
344,-399411.4442103443,0.6028508908756018,0.0
345,-399411.44480061653,0.7028508908756018,0.0
346,-399411.4453908888,0.8028508908756018,0.0
347,-399411.44385062536,0.9028508908756018,0.0
348,-399411.44231036195,1.0028508908756018,0.0
349,-399411.4429006372,1.1028508908756018,0.0
350,-399411.4434909125,1.202850890875602,0.0
351,-399411.44301593985,1.302850890875602,0.0
352,-399411.4425409672,1.402850890875602,0.0
353,-399411.45345777104,0.005691103924926877,1.0
354,-399411.4551133302,0.10569110392492688,0.0
355,-399411.4557036339,0.2056911039249269,0.0
356,-399411.4562939376,0.30569110392492693,0.0
357,-399411.4579494786,0.4056911039249269,0.0
358,-399411.4596050196,0.5056911039249269,0.0
359,-399411.4601952888,0.6056911039249269,0.0
360,-399411.46078555804,0.7056911039249268,0.0
361,-399411.45924530906,0.8056911039249268,0.0
362,-399411.4577050601,0.9056911039249268,0.0
363,-399411.4582952399,1.0056911039249268,0.0
364,-399411.45267601905,0.005682000874247742,1.0
365,-399411.45326619886,0.10568200087424774,0.0
366,-399411.4527911305,0.20568200087424776,0.0
367,-399411.4523160622,0.3056820008742478,0.0
368,-399411.4518409133,0.4056820008742478,0.0
369,-399411.45136576437,0.5056820008742478,0.0
370,-399411.4519559619,0.6056820008742477,0.0
371,-399411.4525461594,0.7056820008742477,0.0
372,-399411.4531363974,0.8056820008742477,0.0
373,-399411.45372663543,0.9056820008742477,0.0
374,-399411.4521862847,1.0056820008742478,0.0
375,-399411.450645934,1.1056820008742478,0.0
376,-399411.4501709145,1.205682000874248,0.0
377,-399411.4531345252,0.005687330818038912,1.0
378,-399411.45265950577,0.10568733081803891,0.0
379,-399411.45324973983,0.20568733081803892,0.0
380,-399411.4538399739,0.3056873308180389,0.0
381,-399411.45336498774,0.40568733081803887,0.0
382,-399411.4528900016,0.5056873308180388,0.0
383,-399411.4513497575,0.6056873308180388,0.0
384,-399411.4498095134,0.7056873308180388,0.0
385,-399411.450399842,0.8056873308180388,0.0
386,-399411.4509901706,0.9056873308180388,0.0
387,-399411.4515804454,1.0056873308180387,0.0
388,-399411.4521707202,1.1056873308180388,0.0
389,-399411.45382620906,1.205687330818039,0.0
390,-399411.4554816979,1.305687330818039,0.0
391,-399411.4560718456,1.405687330818039,0.0
392,-399411.45276030374,0.005691150512482466,1.0
393,-399411.4533504514,0.10569115051248247,0.0
394,-399411.45181000757,0.2056911505124825,0.0
395,-399411.4502695637,0.3056911505124825,0.0
396,-399411.44979431096,0.4056911505124825,0.0
397,-399411.4493190582,0.5056911505124825,0.0
398,-399411.44990914303,0.6056911505124825,0.0
399,-399411.45049922785,0.7056911505124824,0.0
400,-399411.45002409176,0.8056911505124824,0.0
401,-399411.44954895566,0.9056911505124824,0.0
402,-399411.449073814,1.0056911505124824,0.0
403,-399411.4485986723,1.1056911505124825,0.0
404,-399411.4470582219,1.2056911505124825,0.0
405,-399411.4455177715,1.3056911505124826,0.0
406,-399411.45259656716,0.005689386426606316,1.0
407,-399411.45105600596,0.10568938642660632,0.0
408,-399411.44951544475,0.20568938642660634,0.0
409,-399411.4501054064,0.30568938642660637,0.0
410,-399411.45069536805,0.40568938642660635,0.0
411,-399411.4480894772,0.5056893864266063,0.0
412,-399411.44548358634,0.6056893864266063,0.0
413,-399411.44607364904,0.7056893864266063,0.0
414,-399411.44666371174,0.8056893864266063,0.0
415,-399411.4429927008,0.9056893864266062,0.0
416,-399411.43932168983,1.0056893864266063,0.0
417,-399411.43991174625,1.1056893864266064,0.0
418,-399411.44050180266,1.2056893864266065,0.0
419,-399411.4400266151,1.3056893864266066,0.0
420,-399411.43955142755,1.4056893864266067,0.0
421,-399411.7124722258,0.005691150546183061,1.0
422,-399411.5831904876,0.0028513473330801426,1.0
423,-399411.53958097874,0.0019021843735060721,1.0
424,-399411.5369752453,0.10190218437350608,0.0
425,-399411.5343695118,0.2019021843735061,0.0
426,-399411.534959541,0.30190218437350613,0.0
427,-399411.53554957017,0.4019021843735061,0.0
428,-399411.53294386115,0.5019021843735061,0.0
429,-399411.53033815214,0.6019021843735061,0.0
430,-399411.5298628959,0.701902184373506,0.0
431,-399411.52938763966,0.801902184373506,0.0
432,-399411.5321082264,0.901902184373506,0.0
433,-399411.5348288131,1.001902184373506,0.0
434,-399411.53541883786,1.1019021843735062,0.0
435,-399411.5360088626,1.2019021843735063,0.0
436,-399411.5355336641,1.3019021843735064,0.0
437,-399411.45334710344,0.0056893142781003865,1.0
438,-399411.4533773339,0.0028508863275752516,1.0
439,-399411.4529021354,0.10285088632757526,0.0
440,-399411.45242695016,0.20285088632757525,0.0
441,-399411.45195176493,0.3028508863275753,0.0
442,-399411.4536070808,0.40285088632757526,0.0
443,-399411.45526239666,0.5028508863275752,0.0
444,-399411.4579830011,0.6028508863275752,0.0
445,-399411.4607036055,0.7028508863275752,0.0
446,-399411.4535685602,0.005668202358071429,1.0
447,-399411.45096280973,0.10566820235807144,0.0
448,-399411.4483570593,0.20566820235807143,0.0
449,-399411.4478818552,0.30566820235807146,0.0
450,-399411.4474066511,0.40566820235807144,0.0
451,-399411.44799673196,0.5056682023580714,0.0
452,-399411.4485868128,0.6056682023580714,0.0
453,-399411.4459811036,0.7056682023580714,0.0
454,-399411.44337539433,0.8056682023580714,0.0
455,-399411.4439655192,0.9056682023580713,0.0
456,-399411.44455564406,1.0056682023580714,0.0
457,-399411.44408052193,1.1056682023580715,0.0
458,-399411.4436053998,1.2056682023580716,0.0
459,-399411.4420648628,1.3056682023580717,0.0
460,-399411.4533694899,0.005689385990885531,1.0
461,-399411.4518289529,0.10568938599088554,0.0
462,-399411.452418952,0.20568938599088554,0.0
463,-399411.45300895115,0.3056893859908856,0.0
464,-399411.45253368607,0.40568938599088555,0.0
465,-399411.452058421,0.5056893859908855,0.0
466,-399411.4505179045,0.6056893859908855,0.0
467,-399411.448977388,0.7056893859908855,0.0
468,-399411.44850211195,0.8056893859908855,0.0
469,-399411.4480268359,0.9056893859908854,0.0
470,-399411.4507473472,1.0056893859908855,0.0
471,-399411.4534678585,1.1056893859908856,0.0
472,-399411.45405786065,1.2056893859908857,0.0
473,-399411.4546478628,1.3056893859908858,0.0
474,-399411.45523786126,1.4056893859908859,0.0
475,-399411.4558278597,1.505689385990886,0.0
476,-399411.45384900103,0.005692681253580142,1.0
477,-399411.45332502556,0.002851731512412813,1.0
478,-399411.4539151518,0.10285173151241282,0.0
479,-399411.4545052781,0.20285173151241281,0.0
480,-399411.45509533404,0.30285173151241285,0.0
481,-399411.45568539,0.4028517315124128,0.0
482,-399411.45521021826,0.5028517315124128,0.0
483,-399411.45473504654,0.6028517315124128,0.0
484,-399411.45212930354,0.7028517315124128,0.0
485,-399411.4495235605,0.8028517315124127,0.0
486,-399411.44691773626,0.9028517315124127,0.0
487,-399411.444311912,1.0028517315124128,0.0
488,-399411.44383663294,1.102851731512413,0.0
489,-399411.4433613539,1.202851731512413,0.0
490,-399411.4428860185,1.302851731512413,0.0
491,-399411.45337899803,0.005689332398380621,1.0
492,-399411.45290366263,0.10568933239838063,0.0
493,-399411.4524283866,0.20568933239838064,0.0
494,-399411.4519531106,0.30568933239838064,0.0
495,-399411.453608341,0.4056893323983807,0.0
496,-399411.4527632263,0.005634915821102242,1.0
497,-399411.4544184567,0.10563491582110225,0.0
498,-399411.4496821245,0.20563491582110227,0.0
499,-399411.44494579226,0.30563491582110225,0.0
500,-399411.4434053074,0.4056349158211022,0.0
501,-399411.4418648226,0.5056349158211022,0.0
502,-399411.44245488645,0.6056349158211022,0.0
503,-399411.4430449503,0.7056349158211022,0.0
504,-399411.4447002329,0.8056349158211021,0.0
505,-399411.44635551545,0.9056349158211021,0.0
506,-399411.4469455006,1.0056349158211022,0.0
507,-399411.4475354858,1.1056349158211023,0.0
508,-399411.4470601697,1.2056349158211024,0.0
509,-399411.44658485363,1.3056349158211025,0.0
510,-399411.4533423786,0.005689385358841625,1.0
511,-399411.45359801484,0.002850904175560305,1.0
512,-399411.456318572,0.10285090417556031,0.0
513,-399411.45903912914,0.20285090417556031,0.0
514,-399411.45962910453,0.3028509041755603,0.0
515,-399411.4602190799,0.40285090417556035,0.0
516,-399411.46080907254,0.5028509041755603,0.0
517,-399411.46139906516,0.6028509041755603,0.0
518,-399411.46092385106,0.7028509041755603,0.0
519,-399411.46044863696,0.8028509041755603,0.0
520,-399411.4621038981,0.9028509041755602,0.0
521,-399411.46375915926,1.0028509041755602,0.0
522,-399411.4643492932,1.1028509041755603,0.0
523,-399411.46493942715,1.2028509041755604,0.0
524,-399411.46233365947,1.3028509041755605,0.0
525,-399411.4597278918,1.4028509041755606,0.0
526,-399411.4530139634,0.005691103925136738,1.0
527,-399411.45253868157,0.10569110392513674,0.0
528,-399411.4520633997,0.20569110392513673,0.0
529,-399411.4526533863,0.30569110392513676,0.0
530,-399411.45324337285,0.40569110392513674,0.0
531,-399411.4517028475,0.5056911039251367,0.0
532,-399411.45016232214,0.6056911039251367,0.0
533,-399411.449687129,0.7056911039251367,0.0
534,-399411.44921193586,0.8056911039251367,0.0
535,-399411.44873673643,0.9056911039251366,0.0
536,-399411.448261537,1.0056911039251366,0.0
537,-399411.45204739633,1.1056911039251367,0.0
538,-399411.45583325566,1.2056911039251368,0.0
539,-399411.4535654045,0.005687331020585212,1.0
540,-399411.4530902682,0.10568733102058522,0.0
541,-399411.45261513186,0.20568733102058523,0.0
542,-399411.4510746342,0.3056873310205852,0.0
543,-399411.44953413657,0.4056873310205852,0.0
544,-399411.4490589469,0.5056873310205852,0.0
545,-399411.4485837573,0.6056873310205851,0.0
546,-399411.4481085283,0.7056873310205851,0.0
547,-399411.4476332993,0.8056873310205851,0.0
548,-399411.4492885702,0.9056873310205851,0.0
549,-399411.45094384113,1.0056873310205852,0.0
550,-399411.45366435964,1.1056873310205853,0.0
551,-399411.45638487814,1.2056873310205853,0.0
552,-399411.45484428643,1.3056873310205854,0.0
553,-399411.4533036947,1.4056873310205855,0.0
554,-399411.71254988486,0.005691150512488797,1.0
555,-399411.5837569055,0.0028513473246223695,1.0
556,-399411.540392195,0.0019021843697419735,1.0
557,-399411.5420475409,0.10190218436974198,0.0
558,-399411.5437027904,0.201902184369742,0.0
559,-399411.5453580399,0.30190218436974203,0.0
560,-399411.54488277785,0.401902184369742,0.0
561,-399411.5444075158,0.501902184369742,0.0
562,-399411.5449974674,0.601902184369742,0.0
563,-399411.54558741907,0.7019021843697419,0.0
564,-399411.54617740796,0.8019021843697419,0.0
565,-399411.54676739685,0.9019021843697419,0.0
566,-399411.54416144383,1.001902184369742,0.0
567,-399411.5415554908,1.101902184369742,0.0
568,-399411.53894959483,1.2019021843697422,0.0
569,-399411.53634369886,1.3019021843697423,0.0
570,-399411.53799888084,1.4019021843697423,0.0
571,-399411.5396540628,1.5019021843697424,0.0
572,-399411.45294030325,0.00569262698217353,1.0
573,-399411.4513996864,0.10569262698217353,0.0
574,-399411.44985906954,0.20569262698217355,0.0
575,-399411.44938371365,0.3056926269821736,0.0
576,-399411.44890835776,0.40569262698217357,0.0
577,-399411.44843301584,0.5056926269821735,0.0
578,-399411.4479576739,0.6056926269821735,0.0
579,-399411.44748234225,0.7056926269821735,0.0
580,-399411.4470070106,0.8056926269821735,0.0
581,-399411.44866229896,0.9056926269821735,0.0
582,-399411.45031758735,1.0056926269821735,0.0
583,-399411.4509076023,1.1056926269821736,0.0
584,-399411.4514976173,1.2056926269821737,0.0
585,-399411.45208767534,1.3056926269821738,0.0
